rental_hour,season,workingday,weather,temp,humidity,windspeed,total_rentals,sunspots
2012-10-11 12:00:00,fall,1,1,18.86,36,0.0,326,2
2012-10-11 13:00:00,fall,1,1,20.5,31,7.0015,291,2
2012-10-11 14:00:00,fall,1,1,21.32,32,6.0032,348,2
2012-10-11 15:00:00,fall,1,1,21.32,34,11.0014,460,2
2012-10-11 16:00:00,fall,1,1,20.5,36,8.9981,481,1
2012-10-11 17:00:00,fall,1,1,20.5,39,19.0012,827,0
2012-10-11 18:00:00,fall,1,1,18.86,44,11.0014,692,0
2012-10-11 19:00:00,fall,1,1,18.04,51,8.9981,743,2
2012-10-11 20:00:00,fall,1,1,17.22,62,11.0014,415,1
2012-10-11 21:00:00,fall,1,1,17.22,62,8.9981,260,0
2012-10-11 22:00:00,fall,1,1,16.4,66,11.0014,177,0
2012-10-11 23:00:00,fall,1,1,17.22,58,6.0032,186,1
2012-10-12 00:00:00,fall,1,1,16.4,66,7.0015,68,0
2012-10-12 01:00:00,fall,1,1,16.4,66,6.0032,37,0
2012-10-12 02:00:00,fall,1,1,16.4,66,6.0032,16,2
2012-10-12 03:00:00,fall,1,1,14.76,76,6.0032,6,0
2012-10-12 04:00:00,fall,1,1,14.76,76,7.0015,8,2
2012-10-12 05:00:00,fall,1,1,14.76,81,6.0032,35,1
2012-10-12 06:00:00,fall,1,1,13.94,81,6.0032,143,1
2012-10-12 07:00:00,fall,1,1,14.76,81,6.0032,392,1
2012-10-12 08:00:00,fall,1,1,17.22,71,6.0032,745,1
2012-10-12 09:00:00,fall,1,1,20.5,39,19.9995,400,2
2012-10-12 10:00:00,fall,1,1,21.32,36,19.9995,275,2
2012-10-12 11:00:00,fall,1,1,22.14,37,23.9994,313,1
2012-10-12 12:00:00,fall,1,1,22.14,39,31.0009,387,0
2012-10-12 13:00:00,fall,1,1,22.96,37,26.0027,381,1
2012-10-12 14:00:00,fall,1,1,22.96,37,31.0009,371,0
2012-10-12 15:00:00,fall,1,1,21.32,42,30.0026,455,1
2012-10-12 16:00:00,fall,1,1,18.86,41,23.9994,520,0
2012-10-12 17:00:00,fall,1,1,18.86,38,26.0027,837,1
2012-10-12 18:00:00,fall,1,1,18.04,38,19.9995,642,1
2012-10-12 19:00:00,fall,1,1,17.22,41,15.0013,493,0
2012-10-12 20:00:00,fall,1,1,17.22,47,8.9981,308,0
2012-10-12 21:00:00,fall,1,1,16.4,54,12.998,190,1
2012-10-12 22:00:00,fall,1,1,16.4,47,19.9995,160,2
2012-10-12 23:00:00,fall,1,1,14.76,57,12.998,100,1
2012-10-13 00:00:00,fall,0,1,14.76,57,6.0032,249,2
2012-10-13 01:00:00,fall,0,1,13.94,53,8.9981,146,0
2012-10-13 02:00:00,fall,0,1,13.94,53,12.998,67,1
2012-10-13 03:00:00,fall,0,1,13.12,66,15.0013,15,0
2012-10-13 04:00:00,fall,0,1,12.3,65,11.0014,11,2
2012-10-13 05:00:00,fall,0,1,12.3,61,12.998,11,0
2012-10-13 06:00:00,fall,0,1,12.3,61,12.998,28,2
2012-10-13 07:00:00,fall,0,1,12.3,61,11.0014,70,2
2012-10-13 08:00:00,fall,0,1,13.94,53,7.0015,174,0
2012-10-13 09:00:00,fall,0,1,14.76,50,6.0032,266,2
2012-10-13 10:00:00,fall,0,1,16.4,43,0.0,347,1
2012-10-13 11:00:00,fall,0,1,17.22,35,8.9981,527,0
2012-10-13 12:00:00,fall,0,1,18.04,35,0.0,573,2
2012-10-13 13:00:00,fall,0,1,18.86,36,12.998,670,0
2012-10-13 14:00:00,fall,0,1,19.68,33,12.998,597,2
2012-10-13 15:00:00,fall,0,1,20.5,36,12.998,615,0
2012-10-13 16:00:00,fall,0,1,20.5,31,12.998,637,1
2012-10-13 17:00:00,fall,0,1,18.86,38,11.0014,528,1
2012-10-13 18:00:00,fall,0,1,18.86,44,8.9981,473,0
2012-10-13 19:00:00,fall,0,1,18.04,44,11.0014,332,2
2012-10-13 20:00:00,fall,0,1,16.4,54,6.0032,255,1
2012-10-13 21:00:00,fall,0,1,16.4,58,12.998,204,0
2012-10-13 22:00:00,fall,0,1,16.4,62,0.0,189,1
2012-10-13 23:00:00,fall,0,1,17.22,58,19.9995,125,2
2012-10-14 00:00:00,fall,0,1,16.4,71,16.9979,111,1
2012-10-14 01:00:00,fall,0,1,17.22,77,19.0012,112,1
2012-10-14 02:00:00,fall,0,1,16.4,76,6.0032,66,2
2012-10-14 03:00:00,fall,0,1,17.22,77,19.9995,28,1
2012-10-14 04:00:00,fall,0,1,17.22,77,19.0012,12,0
2012-10-14 05:00:00,fall,0,1,16.4,82,12.998,11,1
2012-10-14 06:00:00,fall,0,1,16.4,82,11.0014,24,1
2012-10-14 07:00:00,fall,0,1,17.22,82,15.0013,51,1
2012-10-14 08:00:00,fall,0,1,18.04,77,12.998,132,0
2012-10-14 09:00:00,fall,0,2,19.68,67,19.0012,223,1
2012-10-14 10:00:00,fall,0,1,22.14,56,12.998,428,1
2012-10-14 11:00:00,fall,0,1,22.96,52,19.9995,494,0
2012-10-14 12:00:00,fall,0,1,25.42,46,22.0028,562,2
2012-10-14 13:00:00,fall,0,1,26.24,41,30.0026,619,0
2012-10-14 14:00:00,fall,0,1,27.06,39,27.9993,617,1
2012-10-14 15:00:00,fall,0,1,27.06,39,27.9993,568,0
2012-10-14 16:00:00,fall,0,1,26.24,41,19.9995,581,0
2012-10-14 17:00:00,fall,0,1,26.24,44,12.998,539,0
2012-10-14 18:00:00,fall,0,1,23.78,60,16.9979,453,1
2012-10-14 19:00:00,fall,0,1,22.96,64,15.0013,336,2
2012-10-14 20:00:00,fall,0,1,22.14,73,15.0013,246,0
2012-10-14 21:00:00,fall,0,1,22.96,73,30.0026,196,1
2012-10-14 22:00:00,fall,0,1,22.96,73,26.0027,125,2
2012-10-14 23:00:00,fall,0,2,22.96,68,19.0012,105,2
2012-10-15 00:00:00,fall,1,2,22.96,73,16.9979,48,1
2012-10-15 01:00:00,fall,1,2,23.78,64,26.0027,29,2
2012-10-15 02:00:00,fall,1,2,23.78,64,23.9994,6,0
2012-10-15 03:00:00,fall,1,2,22.96,73,16.9979,4,1
2012-10-15 04:00:00,fall,1,2,22.96,68,15.0013,10,2
2012-10-15 05:00:00,fall,1,2,22.96,73,19.0012,40,1
2012-10-15 06:00:00,fall,1,2,22.96,73,19.9995,147,1
2012-10-15 07:00:00,fall,1,2,23.78,68,22.0028,476,0
2012-10-15 08:00:00,fall,1,2,24.6,64,26.0027,737,0
2012-10-15 09:00:00,fall,1,3,24.6,69,26.0027,359,0
2012-10-15 10:00:00,fall,1,2,24.6,73,26.0027,168,1
2012-10-15 11:00:00,fall,1,2,24.6,73,26.0027,263,1
2012-10-15 12:00:00,fall,1,3,24.6,78,22.0028,284,0
2012-10-15 13:00:00,fall,1,2,22.96,88,15.0013,146,1
2012-10-15 14:00:00,fall,1,2,24.6,78,19.0012,185,2
2012-10-15 15:00:00,fall,1,1,24.6,78,22.0028,260,2
2012-10-15 16:00:00,fall,1,1,22.96,64,19.9995,447,2
2012-10-15 17:00:00,fall,1,1,22.96,64,16.9979,766,2
2012-10-15 18:00:00,fall,1,3,22.14,77,8.9981,592,1
2012-10-15 19:00:00,fall,1,3,21.32,83,6.0032,239,2
2012-10-15 20:00:00,fall,1,2,21.32,72,26.0027,256,1
2012-10-15 21:00:00,fall,1,1,21.32,59,22.0028,206,2
2012-10-15 22:00:00,fall,1,1,20.5,59,19.0012,126,0
2012-10-15 23:00:00,fall,1,1,18.86,63,15.0013,81,1
2012-10-16 00:00:00,fall,1,1,18.86,63,26.0027,48,1
2012-10-16 01:00:00,fall,1,1,18.04,67,12.998,13,2
2012-10-16 02:00:00,fall,1,1,18.04,67,8.9981,3,0
2012-10-16 03:00:00,fall,1,1,17.22,67,7.0015,2,1
2012-10-16 04:00:00,fall,1,1,17.22,67,11.0014,7,0
2012-10-16 05:00:00,fall,1,1,17.22,67,16.9979,52,0
2012-10-16 06:00:00,fall,1,1,17.22,67,11.0014,172,2
2012-10-16 07:00:00,fall,1,1,17.22,67,6.0032,525,0
2012-10-16 08:00:00,fall,1,1,18.04,62,0.0,835,2
2012-10-16 09:00:00,fall,1,1,19.68,55,16.9979,355,2
2012-10-16 10:00:00,fall,1,1,20.5,48,19.0012,222,2
2012-10-16 11:00:00,fall,1,1,20.5,45,27.9993,228,2
2012-10-16 12:00:00,fall,1,2,21.32,45,22.0028,325,1
2012-10-16 13:00:00,fall,1,1,21.32,45,19.0012,328,0
2012-10-16 14:00:00,fall,1,1,22.14,39,16.9979,308,0
2012-10-16 15:00:00,fall,1,1,22.14,41,22.0028,346,1
2012-10-16 16:00:00,fall,1,1,22.14,39,19.0012,446,2
2012-10-16 17:00:00,fall,1,1,21.32,39,12.998,943,0
2012-10-16 18:00:00,fall,1,1,20.5,42,11.0014,838,1
2012-10-16 19:00:00,fall,1,1,19.68,48,0.0,531,2
2012-10-16 20:00:00,fall,1,1,18.86,55,0.0,432,0
2012-10-16 21:00:00,fall,1,1,18.86,63,0.0,195,1
2012-10-16 22:00:00,fall,1,1,16.4,71,6.0032,181,0
2012-10-16 23:00:00,fall,1,1,16.4,71,0.0,199,1
2012-10-17 00:00:00,fall,1,1,15.58,76,0.0,49,0
2012-10-17 01:00:00,fall,1,1,15.58,76,0.0,17,2
2012-10-17 02:00:00,fall,1,1,15.58,76,0.0,16,1
2012-10-17 03:00:00,fall,1,1,14.76,87,0.0,7,1
2012-10-17 04:00:00,fall,1,1,14.76,81,6.0032,4,1
2012-10-17 05:00:00,fall,1,2,14.76,81,0.0,41,2
2012-10-17 06:00:00,fall,1,1,15.58,82,0.0,178,2
2012-10-17 07:00:00,fall,1,1,14.76,81,7.0015,464,2
2012-10-17 08:00:00,fall,1,2,16.4,76,0.0,817,2
2012-10-17 09:00:00,fall,1,2,17.22,77,0.0,382,1
2012-10-17 10:00:00,fall,1,2,18.86,67,0.0,228,1
2012-10-17 11:00:00,fall,1,2,20.5,51,6.0032,234,0
2012-10-17 12:00:00,fall,1,2,21.32,48,11.0014,332,1
2012-10-17 13:00:00,fall,1,2,22.14,49,8.9981,310,2
2012-10-17 14:00:00,fall,1,2,22.96,43,11.0014,270,2
2012-10-17 15:00:00,fall,1,2,23.78,43,15.0013,301,1
2012-10-17 16:00:00,fall,1,1,22.96,52,12.998,466,2
2012-10-17 17:00:00,fall,1,1,22.14,56,7.0015,888,1
2012-10-17 18:00:00,fall,1,1,21.32,59,11.0014,884,2
2012-10-17 19:00:00,fall,1,1,20.5,72,12.998,516,0
2012-10-17 20:00:00,fall,1,1,20.5,72,8.9981,414,2
2012-10-17 21:00:00,fall,1,1,18.86,82,12.998,329,2
2012-10-17 22:00:00,fall,1,1,18.86,88,16.9979,215,2
2012-10-17 23:00:00,fall,1,1,18.86,88,15.0013,99,0
2012-10-18 00:00:00,fall,1,1,18.86,88,12.998,57,1
2012-10-18 01:00:00,fall,1,1,18.86,82,15.0013,14,0
2012-10-18 02:00:00,fall,1,1,18.86,82,12.998,14,1
2012-10-18 03:00:00,fall,1,1,18.04,88,15.0013,5,0
2012-10-18 04:00:00,fall,1,1,18.04,88,15.0013,5,0
2012-10-18 05:00:00,fall,1,1,18.04,82,15.0013,42,0
2012-10-18 06:00:00,fall,1,1,18.04,88,19.9995,153,0
2012-10-18 07:00:00,fall,1,1,18.04,88,16.9979,508,2
2012-10-18 08:00:00,fall,1,1,18.86,82,16.9979,834,1
2012-10-18 09:00:00,fall,1,2,20.5,77,11.0014,387,2
2012-10-18 10:00:00,fall,1,2,21.32,68,15.0013,218,0
2012-10-18 11:00:00,fall,1,2,22.96,56,15.0013,268,1
2012-10-18 12:00:00,fall,1,2,24.6,53,16.9979,377,1
2012-10-18 13:00:00,fall,1,1,25.42,53,23.9994,332,2
2012-10-18 14:00:00,fall,1,2,25.42,50,19.9995,285,2
2012-10-18 15:00:00,fall,1,2,24.6,60,12.998,353,0
2012-10-18 16:00:00,fall,1,1,24.6,56,19.0012,450,2
2012-10-18 17:00:00,fall,1,2,23.78,64,22.0028,890,0
2012-10-18 18:00:00,fall,1,2,22.96,64,22.0028,788,1
2012-10-18 19:00:00,fall,1,2,22.96,68,19.9995,513,1
2012-10-18 20:00:00,fall,1,2,22.96,68,16.9979,387,2
2012-10-18 21:00:00,fall,1,2,22.14,77,12.998,283,1
2012-10-18 22:00:00,fall,1,2,22.14,83,12.998,229,0
2012-10-18 23:00:00,fall,1,2,22.14,83,0.0,117,1
2012-10-19 00:00:00,fall,1,2,22.96,83,7.0015,56,1
2012-10-19 01:00:00,fall,1,3,22.14,88,0.0,16,2
2012-10-19 02:00:00,fall,1,2,22.14,88,0.0,10,0
2012-10-19 03:00:00,fall,1,2,22.96,83,0.0,5,2
2012-10-19 04:00:00,fall,1,2,22.96,83,0.0,6,0
2012-10-19 05:00:00,fall,1,2,22.14,88,0.0,36,0
2012-10-19 06:00:00,fall,1,3,22.14,94,11.0014,131,2
2012-10-19 07:00:00,fall,1,3,22.14,94,0.0,154,1
2012-10-19 08:00:00,fall,1,2,22.14,94,7.0015,467,1
2012-10-19 09:00:00,fall,1,2,22.14,94,7.0015,389,0
2012-10-19 10:00:00,fall,1,2,23.78,88,12.998,224,0
2012-10-19 11:00:00,fall,1,1,24.6,83,12.998,252,1
2012-10-19 12:00:00,fall,1,1,26.24,69,15.0013,332,2
2012-10-19 13:00:00,fall,1,1,25.42,73,15.0013,375,1
2012-10-19 14:00:00,fall,1,1,27.06,61,16.9979,365,0
2012-10-19 15:00:00,fall,1,1,26.24,65,19.9995,395,0
2012-10-19 16:00:00,fall,1,3,25.42,69,23.9994,565,1
2012-10-19 17:00:00,fall,1,3,25.42,69,23.9994,425,0
2012-10-19 18:00:00,fall,1,1,22.96,83,7.0015,233,0
2012-10-19 19:00:00,fall,1,1,22.14,88,11.0014,232,0
2012-10-19 20:00:00,fall,1,1,21.32,77,12.998,229,2
2012-10-19 21:00:00,fall,1,1,20.5,77,0.0,206,0
2012-10-19 22:00:00,fall,1,1,20.5,77,6.0032,190,0
2012-10-19 23:00:00,fall,1,1,18.86,88,7.0015,131,0
2012-11-01 00:00:00,fall,1,1,14.76,57,6.0032,60,2
2012-11-01 01:00:00,fall,1,1,12.3,75,7.0015,30,0
2012-11-01 02:00:00,fall,1,1,13.12,66,8.9981,20,1
2012-11-01 03:00:00,fall,1,1,13.94,61,8.9981,15,1
2012-11-01 04:00:00,fall,1,2,13.94,66,7.0015,10,0
2012-11-01 05:00:00,fall,1,1,13.94,66,8.9981,40,1
2012-11-01 06:00:00,fall,1,1,13.94,61,11.0014,148,0
2012-11-01 07:00:00,fall,1,2,14.76,57,11.0014,420,2
2012-11-01 08:00:00,fall,1,2,14.76,56,7.0015,680,2
2012-11-01 09:00:00,fall,1,3,14.76,57,7.0015,331,0
2012-11-01 10:00:00,fall,1,3,14.76,62,12.998,146,0
2012-11-01 11:00:00,fall,1,3,14.76,62,12.998,170,1
2012-11-01 12:00:00,fall,1,3,15.58,62,11.0014,221,2
2012-11-01 13:00:00,fall,1,2,16.4,58,11.0014,248,1
2012-11-01 14:00:00,fall,1,2,16.4,50,15.0013,185,0
2012-11-01 15:00:00,fall,1,2,16.4,54,11.0014,214,0
2012-11-01 16:00:00,fall,1,2,16.4,54,11.0014,344,1
2012-11-01 17:00:00,fall,1,3,16.4,50,15.0013,689,0
2012-11-01 18:00:00,fall,1,2,16.4,50,11.0014,678,0
2012-11-01 19:00:00,fall,1,2,16.4,50,11.0014,452,2
2012-11-01 20:00:00,fall,1,2,15.58,54,16.9979,296,1
2012-11-01 21:00:00,fall,1,2,15.58,54,8.9981,267,2
2012-11-01 22:00:00,fall,1,1,14.76,57,11.0014,202,1
2012-11-01 23:00:00,fall,1,1,13.94,57,11.0014,120,2
2012-11-02 00:00:00,fall,1,1,13.94,57,11.0014,50,1
2012-11-02 01:00:00,fall,1,1,13.12,66,11.0014,24,1
2012-11-02 02:00:00,fall,1,1,13.12,66,11.0014,10,2
2012-11-02 03:00:00,fall,1,1,12.3,70,11.0014,3,1
2012-11-02 04:00:00,fall,1,1,12.3,70,7.0015,7,0
2012-11-02 05:00:00,fall,1,2,13.12,66,11.0014,26,0
2012-11-02 06:00:00,fall,1,1,12.3,70,11.0014,122,2
2012-11-02 07:00:00,fall,1,2,12.3,70,8.9981,357,1
2012-11-02 08:00:00,fall,1,1,13.12,57,7.0015,687,0
2012-11-02 09:00:00,fall,1,1,13.94,53,7.0015,382,0
2012-11-02 10:00:00,fall,1,1,15.58,46,19.9995,204,2
2012-11-02 11:00:00,fall,1,1,17.22,41,27.9993,221,1
2012-11-02 12:00:00,fall,1,1,17.22,41,23.9994,292,0
2012-11-02 13:00:00,fall,1,1,16.4,43,23.9994,294,0
2012-11-02 14:00:00,fall,1,2,16.4,40,32.9975,262,1
2012-11-02 15:00:00,fall,1,2,16.4,40,27.9993,306,0
2012-11-02 16:00:00,fall,1,1,15.58,40,22.0028,421,0
2012-11-02 17:00:00,fall,1,1,15.58,40,22.0028,638,2
2012-11-02 18:00:00,fall,1,2,15.58,43,22.0028,522,2
2012-11-02 19:00:00,fall,1,2,15.58,43,19.9995,374,1
2012-11-02 20:00:00,fall,1,2,14.76,46,27.9993,221,0
2012-11-02 21:00:00,fall,1,2,14.76,46,23.9994,156,2
2012-11-02 22:00:00,fall,1,1,14.76,46,16.9979,149,2
2012-11-02 23:00:00,fall,1,1,13.94,53,19.9995,119,0
2012-11-03 00:00:00,fall,0,1,13.94,53,11.0014,108,0
2012-11-03 01:00:00,fall,0,2,13.94,49,22.0028,89,1
2012-11-03 02:00:00,fall,0,2,13.94,49,16.9979,46,2
2012-11-03 03:00:00,fall,0,2,13.94,49,16.9979,28,2
2012-11-03 04:00:00,fall,0,2,13.12,49,19.9995,16,0
2012-11-03 05:00:00,fall,0,2,13.12,49,16.9979,9,0
2012-11-03 06:00:00,fall,0,2,13.12,49,12.998,21,2
2012-11-03 07:00:00,fall,0,2,13.12,49,16.9979,59,2
2012-11-03 08:00:00,fall,0,2,13.94,46,19.9995,142,2
2012-11-03 09:00:00,fall,0,2,13.94,49,19.9995,219,1
2012-11-03 10:00:00,fall,0,1,14.76,46,26.0027,328,1
2012-11-03 11:00:00,fall,0,2,14.76,46,26.0027,340,1
2012-11-03 12:00:00,fall,0,2,14.76,46,31.0009,394,1
2012-11-03 13:00:00,fall,0,2,14.76,46,23.9994,449,0
2012-11-03 14:00:00,fall,0,2,14.76,50,22.0028,455,0
2012-11-03 15:00:00,fall,0,2,14.76,46,30.0026,448,2
2012-11-03 16:00:00,fall,0,2,14.76,46,22.0028,400,0
2012-11-03 17:00:00,fall,0,2,14.76,46,19.9995,410,0
2012-11-03 18:00:00,fall,0,2,14.76,46,19.0012,297,1
2012-11-03 19:00:00,fall,0,1,14.76,50,11.0014,239,0
2012-11-03 20:00:00,fall,0,1,13.94,53,8.9981,181,1
2012-11-03 21:00:00,fall,0,1,13.94,53,7.0015,166,0
2012-11-03 22:00:00,fall,0,1,13.12,57,7.0015,146,2
2012-11-03 23:00:00,fall,0,1,13.12,57,7.0015,148,2
2012-11-04 00:00:00,fall,0,1,12.3,61,7.0015,102,0
2012-11-04 01:00:00,fall,0,1,10.66,81,6.0032,165,1
2012-11-04 02:00:00,fall,0,1,12.3,65,0.0,37,1
2012-11-04 03:00:00,fall,0,1,11.48,61,7.0015,11,1
2012-11-04 04:00:00,fall,0,1,10.66,65,8.9981,9,1
2012-11-04 05:00:00,fall,0,1,10.66,65,7.0015,5,0
2012-11-04 06:00:00,fall,0,1,11.48,61,8.9981,16,2
2012-11-04 07:00:00,fall,0,1,10.66,65,7.0015,50,1
2012-11-04 08:00:00,fall,0,1,12.3,56,8.9981,149,0
2012-11-04 09:00:00,fall,0,1,13.12,53,0.0,217,0
2012-11-04 10:00:00,fall,0,1,13.94,49,12.998,360,1
2012-11-04 11:00:00,fall,0,1,15.58,46,15.0013,445,0
2012-11-04 12:00:00,fall,0,1,15.58,46,15.0013,504,2
2012-11-04 13:00:00,fall,0,1,16.4,43,15.0013,493,0
2012-11-04 14:00:00,fall,0,1,16.4,40,12.998,509,0
2012-11-04 15:00:00,fall,0,1,16.4,40,15.0013,449,1
2012-11-04 16:00:00,fall,0,1,16.4,40,22.0028,435,2
2012-11-04 17:00:00,fall,0,1,14.76,43,12.998,327,0
2012-11-04 18:00:00,fall,0,1,14.76,43,15.0013,237,2
2012-11-04 19:00:00,fall,0,1,14.76,43,16.9979,227,0
2012-11-04 20:00:00,fall,0,1,13.12,53,23.9994,141,2
2012-11-04 21:00:00,fall,0,1,12.3,52,19.9995,87,1
2012-11-04 22:00:00,fall,0,1,12.3,52,19.0012,79,2
2012-11-04 23:00:00,fall,0,2,12.3,56,11.0014,53,1
2012-11-05 00:00:00,fall,1,2,12.3,56,12.998,23,1
2012-11-05 01:00:00,fall,1,2,12.3,56,11.0014,8,2
2012-11-05 02:00:00,fall,1,2,12.3,56,11.0014,6,1
2012-11-05 03:00:00,fall,1,2,12.3,56,15.0013,4,0
2012-11-05 04:00:00,fall,1,2,12.3,52,16.9979,16,1
2012-11-05 05:00:00,fall,1,2,12.3,52,22.0028,39,1
2012-11-05 06:00:00,fall,1,2,12.3,49,19.0012,139,1
2012-11-05 07:00:00,fall,1,2,12.3,49,16.9979,461,1
2012-11-05 08:00:00,fall,1,2,12.3,49,15.0013,648,2
2012-11-05 09:00:00,fall,1,2,12.3,52,19.0012,257,2
2012-11-05 10:00:00,fall,1,1,13.12,49,19.0012,142,2
2012-11-05 11:00:00,fall,1,1,13.94,46,15.0013,150,0
2012-11-05 12:00:00,fall,1,1,14.76,43,22.0028,244,1
2012-11-05 13:00:00,fall,1,1,14.76,40,16.9979,222,1
2012-11-05 14:00:00,fall,1,1,15.58,40,11.0014,196,1
2012-11-05 15:00:00,fall,1,1,15.58,40,19.0012,231,1
2012-11-05 16:00:00,fall,1,1,14.76,43,19.0012,360,2
2012-11-05 17:00:00,fall,1,1,13.94,46,15.0013,638,2
2012-11-05 18:00:00,fall,1,1,13.94,46,15.0013,542,2
2012-11-05 19:00:00,fall,1,1,13.12,49,11.0014,372,1
2012-11-05 20:00:00,fall,1,1,13.12,49,16.9979,241,0
2012-11-05 21:00:00,fall,1,1,12.3,52,19.0012,152,2
2012-11-05 22:00:00,fall,1,1,11.48,56,12.998,115,2
2012-11-05 23:00:00,fall,1,1,10.66,60,8.9981,53,0
2012-11-06 00:00:00,fall,1,1,9.84,60,7.0015,19,1
2012-11-06 01:00:00,fall,1,1,9.84,60,11.0014,8,0
2012-11-06 02:00:00,fall,1,1,9.84,65,6.0032,2,1
2012-11-06 03:00:00,fall,1,1,9.02,64,7.0015,4,2
2012-11-06 04:00:00,fall,1,1,9.02,69,6.0032,7,2
2012-11-06 05:00:00,fall,1,2,9.02,64,12.998,41,1
2012-11-06 06:00:00,fall,1,1,9.02,69,8.9981,149,1
2012-11-06 07:00:00,fall,1,1,8.2,69,11.0014,387,0
2012-11-06 08:00:00,fall,1,1,9.02,69,11.0014,588,0
2012-11-06 09:00:00,fall,1,1,10.66,60,11.0014,363,1
2012-11-06 10:00:00,fall,1,1,12.3,49,12.998,230,2
2012-11-06 11:00:00,fall,1,1,13.12,45,8.9981,216,1
2012-11-06 12:00:00,fall,1,1,13.12,45,8.9981,248,0
2012-11-06 13:00:00,fall,1,1,13.94,46,8.9981,278,0
2012-11-06 14:00:00,fall,1,1,14.76,40,7.0015,240,1
2012-11-06 15:00:00,fall,1,1,13.94,46,16.9979,272,0
2012-11-06 16:00:00,fall,1,1,13.94,46,11.0014,402,1
2012-11-06 17:00:00,fall,1,1,13.12,53,15.0013,627,1
2012-11-06 18:00:00,fall,1,1,13.12,57,19.9995,497,0
2012-11-06 19:00:00,fall,1,1,12.3,56,15.0013,371,0
2012-11-06 20:00:00,fall,1,1,12.3,61,15.0013,228,2
2012-11-06 21:00:00,fall,1,2,12.3,56,16.9979,151,1
2012-11-06 22:00:00,fall,1,2,12.3,56,15.0013,153,1
2012-11-06 23:00:00,fall,1,1,12.3,56,15.0013,205,2
2012-11-07 00:00:00,fall,1,2,12.3,56,19.0012,283,1
2012-11-07 01:00:00,fall,1,2,11.48,61,16.9979,92,1
2012-11-07 02:00:00,fall,1,2,11.48,56,19.9995,74,1
2012-11-07 03:00:00,fall,1,2,11.48,52,22.0028,11,2
2012-11-07 04:00:00,fall,1,2,11.48,52,19.9995,9,0
2012-11-07 05:00:00,fall,1,2,11.48,52,22.0028,27,2
2012-11-07 06:00:00,fall,1,2,10.66,56,19.0012,118,1
2012-11-07 07:00:00,fall,1,2,10.66,56,19.9995,319,2
2012-11-07 08:00:00,fall,1,2,10.66,60,19.0012,601,2
2012-11-07 09:00:00,fall,1,2,10.66,60,19.0012,368,0
2012-11-07 10:00:00,fall,1,2,11.48,56,19.9995,178,0
2012-11-07 11:00:00,fall,1,2,13.12,51,23.9994,147,0
2012-11-07 12:00:00,fall,1,2,13.12,53,19.0012,212,2
2012-11-07 13:00:00,fall,1,2,13.12,53,16.9979,181,1
2012-11-07 14:00:00,fall,1,2,13.12,53,23.9994,161,0
2012-11-07 15:00:00,fall,1,2,13.12,53,19.9995,198,1
2012-11-07 16:00:00,fall,1,2,13.12,53,23.9994,273,0
2012-11-07 17:00:00,fall,1,2,13.12,53,26.0027,517,0
2012-11-07 18:00:00,fall,1,2,13.12,53,23.9994,465,1
2012-11-07 19:00:00,fall,1,2,12.3,56,19.9995,319,1
2012-11-07 20:00:00,fall,1,2,13.12,49,22.0028,256,2
2012-11-07 21:00:00,fall,1,2,13.12,49,19.9995,126,2
2012-11-07 22:00:00,fall,1,3,12.3,56,16.9979,60,0
2012-11-07 23:00:00,fall,1,3,11.48,65,15.0013,40,0
2012-11-08 00:00:00,fall,1,3,11.48,61,15.0013,15,0
2012-11-08 01:00:00,fall,1,3,12.3,52,23.9994,12,1
2012-11-08 02:00:00,fall,1,2,12.3,49,15.0013,6,1
2012-11-08 04:00:00,fall,1,2,12.3,45,19.0012,10,0
2012-11-08 05:00:00,fall,1,2,12.3,42,15.0013,35,0
2012-11-08 06:00:00,fall,1,1,12.3,39,15.0013,124,1
2012-11-08 07:00:00,fall,1,1,11.48,36,26.0027,423,0
2012-11-08 08:00:00,fall,1,1,12.3,33,19.0012,668,0
2012-11-08 09:00:00,fall,1,1,13.12,31,23.9994,275,0
2012-11-08 10:00:00,fall,1,1,13.12,31,22.0028,161,2
2012-11-08 11:00:00,fall,1,1,14.76,29,26.0027,171,1
2012-11-08 12:00:00,fall,1,1,16.4,24,32.9975,235,1
2012-11-08 13:00:00,fall,1,1,18.04,18,27.9993,228,2
2012-11-08 14:00:00,fall,1,1,18.04,18,27.9993,182,1
2012-11-08 15:00:00,fall,1,1,18.04,18,27.9993,233,0
2012-11-08 16:00:00,fall,1,1,17.22,16,26.0027,339,0
2012-11-08 17:00:00,fall,1,1,16.4,20,19.9995,592,1
2012-11-08 18:00:00,fall,1,1,16.4,24,27.9993,507,1
2012-11-08 19:00:00,fall,1,1,15.58,27,23.9994,373,1
2012-11-08 20:00:00,fall,1,1,15.58,29,31.0009,245,0
2012-11-08 21:00:00,fall,1,1,14.76,37,26.0027,233,1
2012-11-08 22:00:00,fall,1,1,13.94,42,19.9995,161,1
2012-11-08 23:00:00,fall,1,1,13.94,46,23.9994,87,0
2012-11-09 00:00:00,fall,1,1,13.94,49,22.0028,55,1
2012-11-09 01:00:00,fall,1,1,13.12,53,19.0012,20,2
2012-11-09 02:00:00,fall,1,1,13.12,53,16.9979,12,2
2012-11-09 03:00:00,fall,1,1,13.12,53,27.9993,9,1
2012-11-09 04:00:00,fall,1,1,13.12,53,23.9994,14,2
